condition,subject,target_intensity,recorded_intensity,response,recording_deviates_from_mean,recording_deviates_from_target,recording_variance_z1,recording_variance_z2
4,5016,18,18,1,0,0,0,0
4,5016,17.7999992370605,17.8,0,0,0,0,0
4,5016,14.2999992370605,14.3,0,0,0,0,0
4,5016,18.5999984741211,18.6026548672566,1,0,0,0,0.000507269279393188
4,5016,18.2999992370605,18.3,1,0,0,0,0
4,5016,18.0999984741211,18.1088495575221,0,0,0,0,0.00146965865992419
4,5016,14.5,14.468018018018,0,0,0,0,0.00232596232596239
4,5016,18.7999992370605,18.8,1,0,0,0,0
4,5016,18.5999984741211,18.6052631578947,1,0,0,0,0.000950163018164908
4,5016,15.2000007629395,15.2,0,0,0,0,0
4,5016,18.2000007629395,18.2491735537191,0,0,0,0.00062258953168037,0.000764462809917268
1,5017,15,15.1,1,0,0,0,0
1,5017,8.89999961853027,9,1,0,0,0,0
1,5017,5.29999923706055,5.39999999999999,0,0,0,0,0
1,5017,10.7000007629395,10.8,1,0,0,0,0
1,5017,7.10000038146973,7.20000000000001,0,0,0,0,0
1,5017,11.8999996185303,12,1,0,0,0,0
1,5017,7.70000076293945,7.79999999999999,1,0,0,0,0
1,5017,6,6.10000000000001,0,0,0,0,0
1,5017,7.89999961853027,8,1,0,0,0,0
1,5017,6.89999961853027,7,1,0,0,0,0
1,5017,4.89999961853027,5,0,0,0,0,0
1,5017,6.39999961853027,6.5,1,0,0,0,0
1,5017,4.29999923706055,4.39999999999999,1,0,0,0,0
1,5017,19.3999996185303,19.5,1,0,0,0,0
1,5017,16,16.1,1,0,0,0,0
1,5017,2.39999961853027,2.39999999999999,0,0,0,0,0
1,5017,3.29999923706055,3.39999999999999,1,0,0,0,0
1,5017,16.8000001907349,16.9,1,0,0,0,0
1,5017,0.100000381469727,0.0999999999999979,0,0,0,0,0
1,5017,0.700000762939453,0.685714285714305,0,0,0,0.00115174985656908,0.001323866896156
1,5017,1.70000076293945,1.70000000000002,0,0,0,0,0
1,5017,3.5,3.60000000000001,1,0,0,0,0
1,5017,0.100000381469727,0.0999999999999943,0,0,0,0,0
1,5017,0.600000381469727,0.597023809523805,0,0,0,0,0.000566551921973625
1,5017,1.29999923706055,1.29999999999998,0,0,0,0,0
1,5017,3.60000038146973,3.70000000000002,0,0,0,0,0
1,5017,8.20000076293945,8.29999999999999,1,0,0,0,0
1,5017,5.5,5.60000000000002,1,0,0,0,0
1,5017,2.20000076293945,2.21411764705883,0,0,0,0,0.00205042016806729
1,5017,7.20000076293945,7.29999999999999,1,0,0,0,0
2,5017,10.0999984741211,10.1,0,0,0,0,0
2,5017,14.0999984741211,14.0493975903614,1,0,0,0.00716132823978863,0.00252130473111967
2,5017,8.59999847412109,8.59999999999997,0,0,0,0,0
2,5017,12.4000015258789,12.4,0,0,0,0,0
2,5017,15.2000007629395,15.2,1,0,0,0,0
2,5017,11.7000007629395,11.7,0,0,0,0,0
2,5017,13.2999992370605,13.3,1,0,0,0,0
2,5017,11.2000007629395,11.2,0,0,0,0,0
2,5017,13.4000015258789,13.4,0,0,0,0,0
2,5017,15.2999992370605,15.3,0,0,0,0,0
2,5017,1.5,1.40000000000001,0,0,0,0,0
2,5017,4.79999923706055,4.77345679012345,0,0,0,0.00181790123456769,0.00211111111111087
2,5017,17.0999984741211,17.1,1,0,0,0,0
2,5017,16.4000015258789,16.4,0,0,0,0,0
2,5017,4,3.94156626506025,0,0,0,0.00252718189832508,0.0023009109609169
2,5017,20,20.1988235294118,1,1,0,0.0227254901960781,0.0234509803921565
2,5017,18.9000015258789,19.0439024390244,1,0,0,0.00762420957542931,0.00965371875941009
2,5017,17.9000015258789,17.9,1,0,0,0,0
2,5017,14.7999992370605,14.8,1,0,0,0,0
2,5017,14.5,14.5,1,0,0,0,0
2,5017,14.5,14.5,1,0,0,0,0
2,5017,14.2999992370605,14.3,1,0,0,0,0
2,5017,14.2999992370605,14.3,0,0,0,0,0
2,5017,11,11,0,0,0,0,0
2,5017,15.2999992370605,15.3,1,0,0,0,0
2,5017,14.9000015258789,14.9,1,0,0,0,0
2,5017,12.4000015258789,12.4548192771084,1,0,0,0.00149867763737883,0.000781663238319153
2,5017,10.7999992370605,10.8,0,0,0,0,0
2,5017,11.2000007629395,11.2,0,0,0,0,0
2,5017,14.5999984741211,14.6,1,0,0,0,0
3,5017,15,15.1,1,0,0,0,0
3,5017,8.89999961853027,9,0,0,0,0,0
3,5017,12.6000003814697,12.7,1,0,0,0,0
3,5017,7.70000076293945,7.79999999999999,0,0,0,0,0
3,5017,10.7999992370605,10.9,0,0,0,0,0
3,5017,13.8999996185303,14,0,0,0,0,0
3,5017,21.1000003814697,21.2,1,0,0,0,0
3,5017,22.4000000953674,22.5024390243902,1,0,0,0,0.000469738030713637
3,5017,17.3999996185303,17.5,1,0,0,0,0
3,5017,13.1000003814697,13.2,0,0,0,0,0
3,5017,18.3000001907349,18.4,1,0,0,0,0
3,5017,13.6000003814697,13.7,0,0,0,0,0
3,5017,15.6000003814697,15.7,1,0,0,0,0
3,5017,13.6000003814697,13.7,0,0,0,0,0
3,5017,14.3999996185303,14.5,1,0,0,0,0
3,5017,13.3999996185303,13.5,1,0,0,0,0
3,5017,9.79999923706055,9.89999999999999,0,0,0,0,0
3,5017,11.3999996185303,11.5,0,0,0,0,0
3,5017,15.5,15.6,0,0,0,0,0
3,5017,19.1999998092651,19.3,1,0,0,0,0
3,5017,17.6999998092651,17.8,0,0,0,0,0
3,5017,24.1999998092651,24.3,1,0,0,1.94941689492854e-34,1.94941689492854e-34
3,5017,22.0999999046326,22.2,1,0,0,1.94941689492854e-34,1.94941689492854e-34
3,5017,8.79999923706055,8.89999999999998,0,0,0,0,0
3,5017,18.3000001907349,18.4,1,0,0,0,0
3,5017,17.1000003814697,17.2,1,0,0,0,0
3,5017,16.3999996185303,16.5,0,0,0,0,0
3,5017,10.2000007629395,10.3,0,0,0,0,0
3,5017,18.3999996185303,18.5,1,0,0,0,0
3,5017,11.6000003814697,11.7,1,0,0,0,0
3,5017,9.20000076293945,9.29999999999998,0,0,0,0,0
3,5017,10,10.1,0,0,0,0,0
3,5017,18.1000003814697,18.2,1,0,0,0,0
3,5017,17.5,17.6,1,0,0,0,0
3,5017,11.5,11.6,0,0,0,0,0
3,5017,16.6999998092651,16.8,1,0,0,0,0
3,5017,12.1000003814697,12.2,1,0,0,0,0
3,5017,10.7000007629395,10.8,0,0,0,0,0
3,5017,16.6000003814697,16.7,0,0,0,0,0
3,5017,18.1000003814697,18.2,1,0,0,0,0
4,5017,10.0999984741211,10.0982142857143,0,0,0,0,0.000348537005163521
4,5017,14.0999984741211,14.1,0,0,0,0,0
4,5017,16.5,16.5,1,0,0,0,0
4,5017,12.0999984741211,12.1,0,0,0,0,0
4,5017,15.2999992370605,15.3,0,0,0,0,0
4,5017,17.2999992370605,17.3,1,0,0,0,0
4,5017,14.5,14.5,1,0,0,0,0
4,5017,4.79999923706055,4.75000000000001,0,0,0,0,0
4,5017,7.79999923706055,7.74819277108435,0,0,0,0.00149867763737861,0.00125183661475155
4,5017,10.5999984741211,10.5686746987952,0,0,0,0.00157508081104912,0.00248604172788723
4,5017,15.2000007629395,15.2,1,0,0,0,0
4,5017,13.0999984741211,13.1,0,0,0,0,0
4,5017,15.9000015258789,16.0140243902439,1,1,0,0.0230849141824753,0.0175429087624215
4,5017,14.7000007629395,14.7,0,0,0,0,0
4,5017,16.5,16.5,0,0,0,0,0
4,5017,19.4000015258789,19.4073170731708,1,0,0,0,0.00126467931345984
4,5017,18.4000015258789,18.580487804878,1,0,0,0.00943842216199967,0.00498795543511005
4,5017,17.7000007629395,17.7867469879518,1,0,0,0.00125183661475155,0.00424331472230362
4,5017,13.4000015258789,13.4,0,0,0,0,0
4,5017,15.9000015258789,15.9,1,0,0,0,0
4,5017,15.7999992370605,15.8,1,0,0,0,0
4,5017,14.4000015258789,14.4,0,0,0,0,0
4,5017,15.7999992370605,15.8,0,0,0,0,0
4,5017,16.7999992370605,16.8,1,0,0,0,0
4,5017,14.0999984741211,14.1,0,0,0,0,0
4,5017,16.2999992370605,16.3,1,0,0,0,0
4,5017,14.9000015258789,14.9331395348837,1,1,0,0.00618331053351591,0.0125540355677158
4,5017,13.9000015258789,13.9,0,0,0,0,0
4,5017,15.7000007629395,15.5277777777778,0,1,0,0.0107716049382719,0.00604938271604956
4,5017,16.7000007629395,16.7047619047619,1,1,0,0.00132386689615609,0.031536144578313
4,5017,14.0999984741211,14.1,NaN,0,0,0,0
4,5017,16.2999992370605,16.3,1,0,0,0,0
4,5017,14.4000015258789,14.4,0,0,0,0,0
4,5017,15.0999984741211,15.15,0,0,0,0,0
4,5017,16.2999992370605,16.3,0,0,0,0,0
4,5017,16.7999992370605,16.7810975609756,0,0,0,0,0.00312104787714516
4,5017,17.4000015258789,17.4,0,0,0,0,0
4,5017,18.2999992370605,18.4333333333333,1,0,0,0.00500717154331626,0.00926419965576619
4,5017,18,18.1867469879518,1,1,0,0.00812812224507771,0.0154745812518363
4,5017,17.7000007629395,17.721686746988,1,0,0,0,0.00248604172788688
1,5018,15,15.1,1,0,0,0,0
1,5018,8.89999961853027,9,1,0,0,0,0
1,5018,5.29999923706055,5.39999999999999,1,0,0,0,0
1,5018,3.39999961853027,3.48058823529412,1,0,0,0.00175630252100845,0.00139215686274514
1,5018,2.20000076293945,2.29166666666665,1,0,0,0.00140562248995988,0
1,5018,1.60000038146973,1.6,1,0,0,0,0
1,5018,1,1,0,0,0,0,0
1,5018,5.10000038146973,5.20000000000002,1,0,0,0,0
1,5018,2.70000076293945,2.79999999999998,0,0,0,0,0
1,5018,12.7999992370605,12.9,1,0,0,0,0
1,5018,9.60000038146973,9.70000000000001,1,0,0,0,0
1,5018,6.20000076293945,6.29999999999998,1,0,0,0,0
1,5018,1.89999961853027,1.91036585365853,0,0,0,0,0.00166365552544419
1,5018,5.70000076293945,5.79999999999998,1,0,0,0,0
1,5018,0.700000762939453,0.694047619047637,0,0,0,0,0.00106138841078596
1,5018,2.79999923706055,2.9,1,0,0,0,0
1,5018,0.799999237060547,0.799999999999979,0,0,0,0,0
1,5018,2.29999923706055,2.38035714285714,1,0,0,0.00206540447504294,0.000968158347676378
1,5018,1.60000038146973,1.64074074074077,1,0,0,0,0.00152777777777771
1,5018,0.600000381469727,0.599999999999998,0,0,0,0,0
1,5018,1.70000076293945,1.70000000000002,1,0,0,0,0
1,5018,1.79999923706055,1.79999999999998,1,0,0,0,0
1,5018,1.79999923706055,1.8005882352941,1,0,0,0,0.000117647058823524
1,5018,0.799999237060547,0.799999999999976,0,0,0,0,0
1,5018,1.79999923706055,1.79999999999998,1,0,0,0,0
1,5018,0.799999237060547,0.807317073170712,1,0,0,0,0.00126467931345975
1,5018,0.799999237060547,0.799999999999976,0,0,0,0,0
1,5018,0.700000762939453,0.700000000000021,0,0,0,0,0
1,5018,0.799999237060547,0.799999999999976,0,0,0,0,0
1,5018,1.89999961853027,1.93950617283949,1,0,0,0,0.00167901234567906
2,5018,10.0999984741211,10.0506024096386,0,0,0,0.000881575080811075,0.000978548339700293
2,5018,14.0999984741211,14.1,0,0,0,0,0
2,5018,16.5,16.5,1,0,0,0,0
2,5018,12.0999984741211,12.1,1,0,0,0,0
2,5018,0.100000381469727,0.0999999999999979,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,8.59999847412109,8.57352941176469,1,0,0,0,0.00252100840336142
2,5018,20,20,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,5.59999847412109,5.5,1,0,0,0,0
2,5018,20,20,1,0,0,0,0
2,5018,4.40000152587891,4.29999999999998,1,0,0,0,0
2,5018,5.20000076293945,5.09999999999999,1,0,0,0,0
2,5018,3.20000076293945,3.09999999999999,1,0,0,0,0
2,5018,4,3.90000000000001,1,0,0,0,0
2,5018,2,1.90000000000001,1,0,0,0,0
2,5018,2.59999847412109,2.5,1,0,0,0,0
2,5018,1.20000076293945,1.09999999999999,1,0,0,0,0
2,5018,1.10000038146973,0.999411764705879,1,0,0,0,0.000117647058823533
2,5018,0.700000762939453,0.599999999999998,1,0,0,0,0
2,5018,0.700000762939453,0.581927710843363,1,0,0,0.00116367910667062,0.00178665883044378
2,5018,0.600000381469727,0.497500000000002,1,0,0,0,0.000481012658227862
2,5018,0.5,0.349425287356297,1,0,0,0.000114942528735627,0
2,5018,0.5,0.349999999999969,0,0,0,0,0
2,5018,0.899999618530273,0.791975308641959,0,0,0,0.000694444444444465,0.000799382716049405
2,5018,2,1.89451219512195,0,0,0,0,0.000989159891598873
3,5018,15,15.1,0,0,0,0,0
3,5018,21.1000003814697,21.2,0,0,0,0,0
3,5018,24.6999998092651,24.8,1,0,0,0,0
3,5018,19.3000001907349,19.4,0,0,0,0,0
3,5018,22.9000000953674,23,0,0,0,0,0
3,5018,25.4000000953674,25.5,0,0,0,0,0
3,5018,13.8999996185303,14,0,0,0,0,0
3,5018,26.5999999046326,26.7,1,0,0,0,0
3,5018,17.6000003814697,17.7,0,0,0,0,0
3,5018,24.9000000953674,25,1,0,0,0,0
3,5018,24.0999999046326,24.2,1,0,0,1.94941689492854e-34,1.94941689492854e-34
3,5018,22.1999998092651,22.3,1,0,0,1.94941689492854e-34,1.94941689492854e-34
3,5018,12.5,12.6,0,0,0,0,0
3,5018,15.6000003814697,15.7,0,0,0,0,0
3,5018,22.8000001907349,22.9,0,0,0,0,0
3,5018,26.9000000953674,27,0,0,0,0,0
3,5018,10.3999996185303,10.5,0,0,0,0,0
3,5018,13.7999992370605,13.9,0,0,0,0,0
3,5018,29.3999999761581,29.5,0,0,0,0,0
3,5018,9.70000076293945,9.79999999999999,0,0,0,0,0
3,5018,13.2000007629395,13.3,0,0,0,0,0
3,5018,29.8999999985099,30,0,0,0,0,0
3,5018,12.1000003814697,12.2,0,0,0,0,0
3,5018,14.6999998092651,14.8,0,0,0,0,0
3,5018,16.6000003814697,16.7,0,0,0,0,0
3,5018,17.8999996185303,18,0,0,0,0,0
3,5018,29.8999999985099,30,1,0,0,0,0
3,5018,29.8999999985099,30,0,0,0,0,0
3,5018,18.3000001907349,18.4,0,0,0,0,0
3,5018,19.1000003814697,19.2,0,0,0,0,0
3,5018,19.6999998092651,19.8,0,0,0,0,0
3,5018,29.8999999985099,30,0,0,0,0,0
3,5018,19.8000001907349,19.9,0,0,0,0,0
3,5018,20.3000001907349,20.4,0,0,0,0,0
3,5018,20.8000001907349,20.9,0,0,0,0,0
3,5018,21.1999998092651,21.3,0,0,0,0,0
3,5018,21.5,21.6,0,0,0,0,0
3,5018,21.8999996185303,22,0,0,0,0,0
3,5018,22.1999998092651,22.3,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,5018,22.5,22.6,0,0,0,0,0
4,5018,10.0999984741211,10.1,0,0,0,0,0
4,5018,14.0999984741211,14.1,0,0,0,0,0
4,5018,16.5,16.5,0,0,0,0,0
4,5018,13,13,0,0,0,0,0
4,5018,18.0999984741211,18.1,1,0,0,0,0
4,5018,15.7999992370605,15.8,1,0,0,0,0
4,5018,5.29999923706055,5.23214285714288,0,0,0,0.00232358003442314,0
4,5018,8.40000152587891,8.34999999999999,0,0,0,0.00189759036144584,0.00189759036144584
4,5018,16,16,0,0,0,0,0
4,5018,11.7999992370605,11.8,0,0,0,0,0
4,5018,17.2999992370605,17.3,0,0,0,0,0
4,5018,18.7000007629395,18.7,1,0,0,0,0
4,5018,16.9000015258789,16.9,0,0,0,0,0
4,5018,18.5,18.5,1,0,0,0,0
4,5018,17.2000007629395,17.2,1,0,0,0,0
4,5018,16.0999984741211,16.1,0,0,0,0,0
4,5018,16.4000015258789,16.4,1,0,0,0,0
4,5018,13.2999992370605,13.3,0,0,0,0,0
4,5018,19.0999984741211,19.1,1,0,0,0,0
4,5018,18.7000007629395,18.7,1,0,0,0,0
4,5018,15.7000007629395,15.7,0,0,0,0,0
4,5018,16.7000007629395,16.7,0,0,0,0,0
4,5018,16.7000007629395,16.7,0,0,0,0,0
4,5018,17.7000007629395,17.7,1,0,0,0,0
4,5018,16.7000007629395,16.7,0,0,0,0,0
4,5018,16.7000007629395,16.7,0,0,0,0,0
4,5018,17.5,17.5,1,0,0,0,0
4,5018,17.5,17.5,0,0,0,0,0
4,5018,18.0999984741211,18.1,1,0,0,0,0
4,5018,16.7999992370605,16.8,0,0,0,0,0
4,5018,17.2999992370605,17.3,0,0,0,0,0
4,5018,17.2000007629395,17.2,0,0,0,0,0
4,5018,17.2000007629395,17.2,0,0,0,0,0
4,5018,18,18,1,0,0,0,0
4,5018,17.2000007629395,17.2,0,0,0,0,0
4,5018,17.2000007629395,17.2,0,0,0,0,0
4,5018,18,18,0,0,0,0,0
4,5018,18,18,1,0,0,0,0
4,5018,18,18,0,0,0,0,0
4,5018,18.2999992370605,18.3,1,0,0,0,0
1,5019,15,15.1679347826087,1,0,0,0.00248447204968942,0.00165671285236501
1,5019,8.89999961853027,9,1,0,0,0,0
1,5019,5.29999923706055,5.4,0,0,0,0,0
1,5019,10.7000007629395,10.8,1,0,0,0,0
1,5019,7.10000038146973,7.20000000000001,1,0,0,0,0
1,5019,4.60000038146973,4.70000000000002,1,0,0,0,0
1,5019,16.1000003814697,16.2,1,0,0,0,0
1,5019,3.39999961853027,3.5,1,0,0,0,0
1,5019,13,13.1,1,0,0,0,0
1,5019,2.20000076293945,2.26631578947366,0,0,0,0.00222172452407621,0
1,5019,4,4.1,0,0,0,0,0
1,5019,13.8999996185303,14,1,0,0,0,0
1,5019,9.89999961853027,10,1,0,0,0,0
1,5019,3.5,3.59999999999999,0,0,0,0,0
1,5019,5.29999923706055,5.4,1,0,0,0,0
1,5019,2,2.01157894736842,0,0,0,0.000779395296752542,0.00126987681970888
1,5019,2.60000038146973,2.65494505494508,0,0,0,0.00247619047619037,0.00223443223443214
1,5019,5.29999923706055,5.4,1,0,0,0,0
1,5019,4,4.10000000000001,1,0,0,0,0
1,5019,2.20000076293945,2.2632978723404,1,0,0,0.00197323266986965,0
1,5019,0.5,0.5,0,0,0,0,0
1,5019,1,1.03313953488371,0,0,0,0,0.00226128590971279
1,5019,1.39999961853027,1.40000000000001,0,0,0,0,0
1,5019,5.5,5.60000000000001,1,0,0,0,0
1,5019,4.89999961853027,5,1,0,0,0,0
1,5019,2.79999923706055,2.88350515463918,1,0,0,0.00223367697594492,0
1,5019,1.20000076293945,1.20000000000003,1,0,0,0,0
1,5019,0.100000381469727,0.0199999999999996,0,0,0,0,0
1,5019,0.299999237060547,0.299999999999972,1,0,0,0,0
1,5019,7.60000038146973,7.70000000000001,1,0,0,0,0
2,5019,10.0999984741211,10.014367816092,0,0,0,0.00151831061213584,0.00093825180433042
2,5019,14.0999984741211,14.1,0,0,0,0,0
2,5019,16.5,16.5,1,0,0,0,0
2,5019,12.0999984741211,12.1,0,0,0,0,0
2,5019,15.2999992370605,15.3,1,0,0,0,0
2,5019,10.7000007629395,10.6664948453608,0,0,0,0.00198238831615126,0.00242912371134027
2,5019,13.5999984741211,13.6,0,0,0,0,0
2,5019,15.5,15.5,1,0,0,0,0
2,5019,14.5999984741211,14.6,1,0,0,0,0
2,5019,13.5,13.5,0,0,0,0,0
2,5019,14.5999984741211,14.6,0,0,0,0,0
2,5019,15.5,15.5,1,0,0,0,0
2,5019,14.4000015258789,14.4,0,0,0,0,0
2,5019,15.0999984741211,15.1,1,0,0,0,0
2,5019,14.4000015258789,14.4,0,0,0,0,0
2,5019,15.0999984741211,15.1,0,0,0,0,0
2,5019,15.7000007629395,15.7,1,0,0,0,0
2,5019,15,15,1,0,0,0,0
2,5019,15,15,0,0,0,0,0
2,5019,14.9000015258789,14.9,1,0,0,0,0
2,5019,14,14,0,0,0,0,0
2,5019,15.0999984741211,15.0918604651162,0,0,0,0,0.00137893296853629
2,5019,15.9000015258789,15.9,1,0,0,0,0
2,5019,14.9000015258789,14.9,1,0,0,0,0
2,5019,14.0999984741211,14.1,0,0,0,0,0
2,5019,15.0999984741211,15.1,1,0,0,0,0
2,5019,15.0999984741211,15.1,0,0,0,0,0
2,5019,14.9000015258789,14.9,1,0,0,0,0
2,5019,15.4000015258789,15.4,1,0,0,0,0
2,5019,15.2000007629395,15.2,0,0,0,0,0
3,5019,15,15.1,0,0,0,0,0
3,5019,21.1000003814697,21.2,0,0,0,0,0
3,5019,24.6999998092651,24.8,1,0,0,0,0
3,5019,19.3000001907349,19.4,1,0,0,0,0
3,5019,0.100000381469727,0.179999999999939,0,0,0,0,0
3,5019,8.29999923706055,8.39999999999998,0,0,0,0,0
3,5019,19.5,19.6,1,0,0,0,0
3,5019,11.8999996185303,12,0,0,0,0,0
3,5019,17.3999996185303,17.5,1,0,0,0,0
3,5019,18.1999998092651,18.3,1,0,0,0,0
3,5019,16.1999998092651,16.3,0,0,0,0,0
3,5019,18.8999996185303,19,0,0,0,0,0
3,5019,0.100000381469727,0.0999999999999872,0,0,0,0,0
3,5019,4.20000076293945,4.29999999999998,0,0,0,0,0
3,5019,25.6999998092651,25.8814432989691,1,0,0,0.00211769759450174,0.000676546391752585
3,5019,23.4000000953674,23.5,1,0,0,0,0
3,5019,18.1000003814697,18.2,0,0,0,0,0
3,5019,24.5999999046326,24.7,1,0,0,1.94781551193709e-34,1.94781551193709e-34
3,5019,13.8999996185303,14,0,0,0,0,0
3,5019,21.6000003814697,21.7,1,0,0,0,0
3,5019,15.5,15.6,0,0,0,0,0
3,5019,20,20.1,1,0,0,0,0
3,5019,17.5,17.6,0,0,0,0,0
3,5019,20,20.1,1,0,0,0,0
3,5019,19.6000003814697,19.7,1,0,0,0,0
3,5019,17,17.1,0,0,0,0,0
3,5019,18.6000003814697,18.7,0,0,0,0,0
3,5019,19.8999996185303,20,0,0,0,0,0
3,5019,21.1999998092651,21.3,1,0,0,0,0
3,5019,20.8000001907349,20.9,0,0,0,0,0
3,5019,22.5,22.6,1,0,0,0,0
3,5019,16.1999998092651,16.3,0,0,0,0,0
3,5019,21.6999998092651,21.8,1,0,0,0,0
3,5019,16.8000001907349,16.9,0,0,0,0,0
3,5019,21.1000003814697,21.2,0,0,0,0,0
3,5019,22.4000000953674,22.5,0,0,0,0,0
3,5019,23.9000000953674,24,1,0,0,0,0
3,5019,23.5,23.6,1,0,0,0,0
3,5019,23,23.1,0,0,0,0,0
3,5019,24.5999999046326,24.7,1,0,0,1.94599171464127e-34,1.94599171464127e-34
4,5019,10.0999984741211,10.05,0,0,0,0,0
4,5019,14.0999984741211,14.1,1,0,0,0,0
4,5019,8.59999847412109,8.55,0,0,0,0,0
4,5019,12.4000015258789,12.3962765957447,0,0,0,0.000312285518188066,0.000411805078929319
4,5019,15.2000007629395,15.2,1,0,0,0,0
4,5019,11.7000007629395,11.7,0,0,0,0,0
4,5019,13.2999992370605,13.3,1,0,0,0,0
4,5019,11.2000007629395,11.1442105263158,0,0,0,0.00240313549832033,0.0020089585666294
4,5019,13.4000015258789,13.4,1,0,0,0,0
4,5019,12.7999992370605,12.8,1,0,0,0,0
4,5019,12.4000015258789,12.3935294117647,0,0,0,0,0.00114005602240899
4,5019,12.2999992370605,12.2635869565217,0,0,0,0,0.00200071667462949
4,5019,13,12.95,0,0,0,0,0
4,5019,13.7999992370605,13.8,0,0,0,0,0
4,5019,16.2000007629395,16.2,1,0,0,0,0
4,5019,15.4000015258789,15.3668421052631,1,0,0,0,0.00225755879059357
4,5019,14.5,14.5,0,0,0,0,0
4,5019,7.90000152587891,7.90000000000003,0,0,0,0,0
4,5019,16.7999992370605,16.8,1,0,0,0,0
4,5019,16,16,0,0,0,0,0
4,5019,5.70000076293945,5.64999999999997,0,0,0,0,0
4,5019,18.7999992370605,18.8,1,0,0,0,0
4,5019,17.7000007629395,17.7073863636364,1,0,0,0,0.00127351097178669
4,5019,16.5999984741211,16.6,1,0,0,0,0
4,5019,15.5999984741211,15.6,1,0,0,0,0
4,5019,14.7999992370605,14.8,1,0,0,0,0
4,5019,14.2999992370605,14.3,0,0,0,0,0
4,5019,11.4000015258789,11.4,0,0,0,0,0
4,5019,15.5999984741211,15.6,1,0,0,0,0
4,5019,15.2999992370605,15.3,1,0,0,0,0
4,5019,15,15,1,0,0,0,0
4,5019,12.2999992370605,12.3,0,0,0,0,0
4,5019,13.9000015258789,13.9,0,0,0,0,0
4,5019,15.0999984741211,15.1,1,0,0,0,0
4,5019,12.9000015258789,12.8574712643678,0,0,0,0,0.00128575247260095
4,5019,13.9000015258789,13.9,1,0,0,0,0
4,5019,14.7999992370605,14.8,0,0,0,0,0
4,5019,12.4000015258789,12.3963917525774,0,0,0,0,0.000676546391752597
4,5019,15.2999992370605,15.3,0,0,0,0,0
4,5019,15.9000015258789,15.9,0,0,0,0,0
1,5020,15,15.1,1,0,0,0,0
1,5020,8.89999961853027,9,1,0,0,0,0
1,5020,5.29999923706055,5.39999999999998,0,0,0,0,0
1,5020,10.7000007629395,10.8,1,0,0,0,0
1,5020,7.10000038146973,7.20000000000001,0,0,0,0,0
1,5020,11.8999996185303,12,1,0,0,0,0
1,5020,7.70000076293945,7.79999999999999,0,0,0,0,0
1,5020,9.10000038146973,9.20000000000001,1,0,0,0,0
1,5020,8.29999923706055,8.39999999999999,1,0,0,0,0
1,5020,7.5,7.60000000000002,0,0,0,0,0
1,5020,8.39999961853027,8.5,1,0,0,0,0
1,5020,7.5,7.60000000000002,0,0,0,0,0
1,5020,8.5,8.60000000000002,0,0,0,0,0
1,5020,9.79999923706055,9.89999999999999,1,0,0,0,0
1,5020,8.39999961853027,8.5,1,0,0,0,0
1,5020,8.5,8.60000000000001,1,0,0,0,0
1,5020,7.39999961853027,7.5,1,0,0,0,0
1,5020,6.20000076293945,6.29999999999998,0,0,0,0,0
1,5020,6.79999923706055,6.89999999999999,0,0,0,0,0
1,5020,7.5,7.60000000000001,1,0,0,0,0
1,5020,6.20000076293945,6.29999999999998,0,0,0,0,0
1,5020,7.70000076293945,7.79999999999999,1,0,0,0,0
1,5020,6.39999961853027,6.5,0,0,0,0,0
1,5020,7.79999923706055,7.89999999999998,1,0,0,0,0
1,5020,7.89999961853027,8,1,0,0,0,0
1,5020,7.89999961853027,8,1,0,0,0,0
1,5020,7.89999961853027,8,0,0,0,0,0
1,5020,8,8.10000000000002,1,0,0,0,0
1,5020,6.60000038146973,6.70000000000001,0,0,0,0,0
1,5020,8,8.10000000000002,0,0,0,0,0
2,5020,10.0999984741211,10.040625,1,0,0,0.00247468354430387,0.00240348101265829
2,5020,6,6,0,0,0,0,0
2,5020,11.5999984741211,11.6,1,0,0,0,0
2,5020,7.90000152587891,7.86730769230769,1,0,0,0,0.00229270729270736
2,5020,5.09999847412109,5.02278481012659,0,0,0,0.00251217137293094,0
2,5020,7.20000076293945,7.16987179487181,1,0,0,0,0.00242590742590749
2,5020,4.90000152587891,4.90000000000001,0,0,0,0,0
2,5020,6.79999923706055,6.79999999999997,0,0,0,0,0
2,5020,8.5,8.5,1,0,0,0,0
2,5020,6.59999847412109,6.59938271604936,0,0,0,0,0.000123456790123461
2,5020,7.40000152587891,7.40000000000001,0,0,0,0,0
2,5020,8.90000152587891,8.90000000000003,1,0,0,0,0
2,5020,8.09999847412109,8.09999999999998,0,0,0,0,0
2,5020,10.9000015258789,10.9,1,0,0,0,0
2,5020,9.70000076293945,9.70000000000003,1,0,0,0,0
2,5020,7.70000076293945,7.70000000000002,0,0,0,0,0
2,5020,9.09999847412109,9.08874999999997,1,0,0,0,0.00176582278481018
2,5020,7.5,7.5,0,0,0,0,0
2,5020,8,7.97974683544304,1,0,0,0,0.00244076598506985
2,5020,7.20000076293945,7.20000000000002,0,0,0,0,0
